119.18439483642578, 186.429657, 0, 0, [4.5115743, -1.2463769, 1.5439872, 1.2946777, -2.8606615, -1.5275171, -1.6213472, 0.7703325, -0.8704273, -0.052304566], 4.046676
118.79000091552734, 187.5988007, 0, 0, [4.62205, -0.81926966, 0.91595924, 1.0809765, -3.908445, -1.3165445, -0.7189783, 0.6390077, -0.5553557, -1.1269737], 4.3413987
118.96987915039062, 187.8053894, 0, 0, [5.0832644, -0.8348106, 1.1086261, 1.3521166, -3.0264204, -1.8140209, -0.3408055, 1.3059101, -0.6079951, -1.0202006], 4.5130305
118.37220764160156, 187.381485, 0, 0, [4.9055643, -0.7952538, 1.1170735, 1.3606576, -3.392041, -1.6526079, -0.49830934, 0.99094754, -0.55319154, -1.0890325], 4.474008
119.81693267822266, 187.4491882, 0, 0, [4.720434, -0.7346785, 0.86439675, 0.972234, -3.8802001, -1.2516931, -0.81377137, 0.44902372, -0.52566683, -0.8663994], 4.291448
119.84630584716797, 187.6331024, 0, 0, [3.7156613, -0.99872327, 2.6413364, 2.7161946, -3.3190405, -0.91557586, -1.0787076, 0.54741806, 0.34647596, 0.69057673], 4.118405
119.31220245361328, 188.0726318, 0, 0, [5.475797, -0.39348114, 1.392506, 1.5502582, -2.0961764, -1.8297219, -0.5169425, 0.96219724, -0.47403294, -0.91326547], 4.3478456
118.61015319824219, 187.4118652, 0, 0, [5.3079576, -2.1095726, 0.22434102, 1.3178698, -4.502182, -2.6430142, -0.36126, 1.0137179, -1.3445692, -2.0873027], 6.6302423
119.67108154296875, 187.6136322, 0, 0, [5.4382257, -2.5343788, 0.51448935, 1.8075116, -3.925418, -2.4608455, -1.0415518, 1.2332008, -1.6248797, -1.1682951], 6.6189384
119.15889739990234, 187.6261444, 0, 0, [4.432239, -1.7995596, 1.9008223, 2.7578416, -2.8542643, -1.4163125, -0.84907436, 1.4561818, -0.208529, 0.031991243], 4.5949464
119.44121551513672, 187.6196594, 0, 0, [3.6438954, -2.6607745, 1.7879095, 1.4364934, -4.6973796, -1.1383014, -1.2293524, 0.15675807, -0.42545265, -0.5917605], 4.9663677
119.66152954101562, 187.6612091, 0, 0, [4.0498705, -1.9443504, 0.53619695, 0.28789878, -4.908585, -1.4478449, -0.9612549, 0.10801685, -0.4315399, -1.3083218], 4.595248
136.41587829589844, 191.9259338, 0, 0, [5.382365, 0.13864854, -0.4734829, -0.1179139, -3.6599903, -0.2663782, -1.4134938, -0.41746235, -1.1157678, -0.00921151], 4.572962
124.78276824951172, 189.4447632, 0, 0, [-0.23132396, 1.9928653, -1.0306289, 2.970353, -4.8097796, -1.1662785, -0.0992409, 1.0756376, 0.85718, -2.125627], 4.4165425
119.85736846923828, 188.2474365, 0, 0, [4.642375, 0.6341908, 1.3117212, 0.73420435, -3.5901964, -0.9079633, -0.96574783, 0.0038276315, -0.46445072, -1.0663009], 4.0201817
118.65095520019531, 187.82164, 0, 0, [4.8815517, 0.0362854, 1.8368515, 1.4111463, -2.5490294, -1.2508562, -0.8332205, 0.41912377, 0.23110032, -0.48238504], 3.7045016
119.18439483642578, 186.429657, 10000, 12, [1.3522732, 1.3841238, 1.3596972, 1.2470224, 0.93306416, 1.1006893, 0.80597866, 1.0579677, 1.0965323, 1.1843287], 0.032941826
118.79000091552734, 187.5988007, 10000, 10, [1.2355195, 1.3128672, 1.2120486, 1.1837171, 1.1031554, 1.1794201, 0.9673199, 1.2961909, 0.83814186, 1.1002153], 0.019585408
118.96987915039062, 187.8053894, 10000, 12, [1.1909348, 1.2922037, 1.0577445, 1.2559403, 1.0822895, 1.0731806, 1.0579464, 1.2473125, 0.8308655, 1.0714312], 0.016651113
118.37220764160156, 187.381485, 10000, 0, [1.2361634, 1.3072292, 1.1845593, 1.261324, 1.0666938, 1.1269679, 0.94512737, 1.2550596, 0.805452, 1.091457], 0.022351535
119.81693267822266, 187.4491882, 10000, 134, [1.2464823, 1.2924007, 1.2117164, 1.144799, 1.1073444, 1.1916462, 0.9682581, 1.2134076, 0.87137026, 1.1464866], 0.015054872
119.84630584716797, 187.6331024, 10000, 0, [0.7546622, 0.86196816, 1.1635661, 0.32479125, 0.45489436, 0.8800633, 1.1355302, 0.82206243, 1.2292267, 1.0093075], 0.07900609
119.31220245361328, 188.0726318, 10000, 27, [1.2486229, 1.162892, 1.0373977, 1.2891668, 1.1030034, 1.089154, 0.90105116, 1.0755109, 0.85728425, 0.979527], 0.017290542
118.61015319824219, 187.4118652, 10000, 192, [1.0586128, 1.2011324, 1.1133168, 1.1258836, 0.9417787, 1.0396273, 1.0326388, 1.2068708, 0.9613941, 1.126587], 0.007365171
119.67108154296875, 187.6136322, 10000, 336, [1.2476104, 1.3978541, 1.0652819, 1.2081716, 1.0114695, 0.9627383, 1.0759335, 1.1569085, 0.9748881, 1.3385962], 0.020717788
119.15889739990234, 187.6261444, 10000, 0, [1.1840875, 1.320153, 1.3607908, 1.1677332, 0.915117, 1.1441516, 1.1263511, 0.88022596, 1.0394015, 1.0728463], 0.021322718
119.44121551513672, 187.6196594, 10000, 0, [1.498277, 1.2026606, 1.2977083, 0.74853444, 0.93879986, 1.0663427, 1.3439877, 1.1524693, 1.0838323, 1.2920132], 0.041929644
119.66152954101562, 187.6612091, 10000, 25, [1.3504437, 1.5087447, 1.1955775, 0.9851693, 1.214318, 1.2505134, 1.2179972, 1.424033, 1.0023606, 1.1222137], 0.025514755
136.41587829589844, 191.9259338, 10000, 676, [0.50728446, 0.6891328, 0.63506836, 0.67580616, 0.6286622, 0.603142, 0.7453793, 0.767391, 0.4672002, 0.5059172], 0.00949291
124.78276824951172, 189.4447632, 10000, 0, [1.3166102, 0.9705169, 1.6796529, 1.0440593, 1.0837334, 1.2212969, 1.2519208, 1.4826529, 0.8719011, 0.9499731], 0.05857368
119.85736846923828, 188.2474365, 10000, 106, [1.2139766, 1.2986274, 1.3550396, 1.195165, 1.1563246, 1.1416814, 1.2223536, 1.1766402, 1.0212665, 1.1149088], 0.007844157
118.65095520019531, 187.82164, 10000, 26, [1.3568473, 1.3091829, 1.2021407, 1.2835609, 1.0483067, 1.1572369, 1.0431011, 1.1855634, 0.8670277, 1.0166643], 0.02095277
119.18439483642578, 186.429657, 20000, 34, [1.0000645, 1.0103563, 1.3553638, 1.158772, 0.8779084, 0.92173916, 0.6320354, 1.0135286, 0.9767099, 0.7787452], 0.035015725
118.79000091552734, 187.5988007, 20000, 12, [0.7561736, 0.743798, 0.9040704, 1.0246879, 0.94536203, 0.8181473, 0.84998286, 1.0461848, 0.79451674, 0.7198251], 0.012108685
118.96987915039062, 187.8053894, 20000, 12, [0.67997944, 0.7197354, 0.74857825, 0.9864469, 0.94086415, 0.7071855, 0.8089177, 1.041132, 0.7479738, 0.62707716], 0.017753819
118.37220764160156, 187.381485, 20000, 0, [0.7129293, 0.7591475, 0.85838515, 0.99799067, 0.92243207, 0.7254855, 0.78376204, 1.0176427, 0.7925346, 0.6772599], 0.012902521
119.81693267822266, 187.4491882, 20000, 230, [0.8124909, 0.72567844, 0.9367864, 1.0211858, 0.95261717, 0.8683644, 0.8265376, 1.0167606, 0.81142104, 0.73564166], 0.010318755
119.84630584716797, 187.6331024, 20000, 4, [0.9853118, 0.67950183, 1.265014, 0.7821285, 0.8125771, 0.8964185, 1.0151513, 0.79695016, 1.1528245, 0.6513557], 0.036016677
119.31220245361328, 188.0726318, 20000, 72, [0.6266112, 0.59983146, 0.6353278, 1.0628638, 0.96878546, 0.8496908, 0.6510948, 0.8667658, 0.80274385, 0.5537504], 0.02699467
118.61015319824219, 187.4118652, 20000, 227, [0.6319925, 0.56631, 0.6997793, 0.97028685, 0.8665328, 0.6483351, 0.93669105, 0.9117261, 0.8100826, 0.66404784], 0.019040372
